ID,CommitCount#Lab1,CommitCount#Lab2,CommitCount#Lab3,CommitCount#Lab4,CommitCount#Total,Failed#Lab1,Failed#Lab2,Failed#Lab3,Failed#Lab4,Failed#Total,Passed#Lab1,Passed#Lab2,Passed#Lab3,Passed#Lab4,Passed#Total,Error#Lab1,Error#Lab2,Error#Lab3,Error#Lab4,Error#Total,Done#Lab1 ,Done#Lab2,Done#Lab3,Done#Lab4,Done#Total ,Dropout#Lab2,Dropout#Lab3,Dropout#Lab4,ActiveDays#Lab1,ActiveDays#Lab2 ,ActiveDays#Lab3,ActiveDays#Lab4,ActiveDays#Total,CommitsPerDay#Lab1,CommitsPerDay#Lab2,CommitsPerDay#Lab3,CommitsPerDay#Lab4,CommitsPerDay#Total
235078,0.0,0.11764705882352941,0.0,0.0,0.037037037037037035,0.0,1.0,0.0,0.0,0.2222222222222222,0.0,0.125,0.0,0.0,0.03571428571428571,0.0,0.5,0.0,0.0,0.21212121212121213,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.05,0.0,0.1,0.0,0.0,0.05
235087,0.3333333333333333,0.11764705882352941,0.13333333333333333,0.15789473684210525,0.2962962962962963,0.0,0.0,0.0,0.8666666666666667,0.3611111111111111,0.21428571428571427,0.375,0.35294117647058826,0.1875,0.3214285714285714,0.0,0.0,0.0,0.06666666666666667,0.030303030303030304,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.375,0.125,0.125,0.3333333333333333,0.35000000000000003,0.2222222222222222,0.1,0.1111111111111111,0.125,0.25
235092,0.2222222222222222,0.23529411764705882,0.0,0.0,0.18518518518518517,0.125,0.5,0.0,0.0,0.1388888888888889,0.5714285714285714,0.75,0.0,0.0,0.3571428571428571,0.125,0.07142857142857142,0.0,0.0,0.06060606060606061,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,0.125,0.125,0.0,0.0,0.1,0.5555555555555556,0.30000000000000004,0.0,0.0,0.4
235130,0.07407407407407407,0.1764705882352941,0.13333333333333333,0.15789473684210525,0.18518518518518517,0.125,0.375,0.18181818181818182,0.6666666666666666,0.4444444444444444,0.5714285714285714,0.8125,0.8823529411764706,0.375,0.7499999999999999,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.25,0.125,0.3333333333333333,0.30000000000000004,0.1111111111111111,0.1,0.1111111111111111,0.125,0.2
235147,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235225,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235330,0.4444444444444444,0.5882352941176471,0.7999999999999999,0.7894736842105263,0.9074074074074073,0.0,0.125,0.18181818181818182,0.5333333333333333,0.3055555555555555,0.4285714285714285,0.375,0.8823529411764706,0.375,0.5892857142857142,0.0,0.7142857142857142,0.0625,0.2,0.42424242424242425,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.375,0.25,0.375,0.5,0.55,0.3333333333333333,0.4,0.3333333333333333,0.5,0.7000000000000001
235372,0.07407407407407407,0.11764705882352941,0.13333333333333333,0.10526315789473684,0.14814814814814814,0.25,0.25,0.4545454545454546,1.0,0.6666666666666667,0.3571428571428571,0.75,0.058823529411764705,0.0625,0.3392857142857143,0.375,0.21428571428571427,0.75,0.06666666666666667,0.5757575757575758,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.125,0.125,0.16666666666666666,0.2,0.1111111111111111,0.1,0.1111111111111111,0.125,0.2
235432,0.5925925925925926,0.4117647058823529,0.0,0.0,0.42592592592592593,0.375,0.0,0.0,0.0,0.08333333333333333,0.4285714285714285,0.0625,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.030303030303030304,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.875,0.25,0.0,0.0,0.45,0.2222222222222222,0.30000000000000004,0.0,0.0,0.25
235508,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235568,0.07407407407407407,0.0,0.2,0.47368421052631576,0.25925925925925924,0.125,0.0,0.36363636363636365,0.06666666666666667,0.16666666666666666,0.5714285714285714,0.0,0.7647058823529411,0.9375,0.6428571428571428,0.125,0.0,0.0625,0.06666666666666667,0.09090909090909091,1.0,0.0,1.0,1.0,0.75,0.0,0.0,0.0,0.125,0.0,0.25,0.8333333333333333,0.4,0.1111111111111111,0.0,0.1111111111111111,0.125,0.15000000000000002
235574,0.18518518518518517,0.29411764705882354,0.26666666666666666,0.2631578947368421,0.35185185185185186,0.125,0.375,0.09090909090909091,0.4666666666666667,0.3333333333333333,0.5714285714285714,0.75,0.9411764705882353,0.5625,0.8035714285714285,0.125,0.14285714285714285,0.0625,0.06666666666666667,0.15151515151515152,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.25,0.125,0.3333333333333333,0.30000000000000004,0.4444444444444444,0.2,0.3333333333333333,0.25,0.55
235604,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235622,0.07407407407407407,0.11764705882352941,0.13333333333333333,0.0,0.1111111111111111,0.375,0.375,0.4545454545454546,0.0,0.3055555555555555,0.4285714285714285,0.8125,0.5294117647058824,0.0,0.5,0.125,0.07142857142857142,0.25,0.0,0.18181818181818182,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,0.125,0.125,0.125,0.0,0.15000000000000002,0.1111111111111111,0.1,0.1111111111111111,0.0,0.15000000000000002
235766,0.07407407407407407,0.1764705882352941,0.0,0.0,0.09259259259259259,0.125,0.25,0.0,0.0,0.08333333333333333,0.5714285714285714,0.875,0.0,0.0,0.3928571428571428,0.125,0.07142857142857142,0.0,0.0,0.06060606060606061,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.125,0.125,0.0,0.0,0.1,0.1111111111111111,0.2,0.0,0.0,0.15000000000000002
235818,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235821,0.14814814814814814,0.1764705882352941,0.3333333333333333,0.21052631578947367,0.2962962962962963,0.5,0.375,0.09090909090909091,0.2,0.3055555555555555,0.3571428571428571,0.8125,0.7647058823529411,0.75,0.7678571428571428,0.125,0.07142857142857142,0.25,0.13333333333333333,0.24242424242424243,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.5,0.45,0.1111111111111111,0.1,0.2222222222222222,0.125,0.25
235829,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235895,0.14814814814814814,0.0,0.0,0.0,0.07407407407407407,0.125,0.0,0.0,0.0,0.027777777777777776,0.5714285714285714,0.0,0.0,0.0,0.14285714285714285,0.125,0.0,0.0,0.0,0.030303030303030304,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.375,0.0,0.0,0.0,0.15000000000000002,0.1111111111111111,0.0,0.0,0.0,0.05
235901,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
235904,0.5555555555555556,0.0,0.0,0.0,0.2777777777777778,0.125,0.0,0.0,0.0,0.027777777777777776,0.4285714285714285,0.0,0.0,0.0,0.10714285714285714,0.375,0.0,0.0,0.0,0.09090909090909091,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.625,0.0,0.0,0.0,0.25,0.2222222222222222,0.0,0.0,0.0,0.1
235909,0.07407407407407407,0.11764705882352941,0.13333333333333333,0.15789473684210525,0.16666666666666666,0.125,0.625,0.4545454545454546,1.0,0.7222222222222221,0.5714285714285714,0.5625,0.058823529411764705,0.0625,0.3392857142857143,0.125,0.21428571428571427,0.75,0.06666666666666667,0.5151515151515151,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.125,0.125,0.16666666666666666,0.2,0.1111111111111111,0.1,0.1111111111111111,0.25,0.25
235957,0.07407407407407407,0.11764705882352941,0.0,0.0,0.07407407407407407,1.0,0.0,0.0,0.0,0.2222222222222222,0.07142857142857142,0.0625,0.0,0.0,0.03571428571428571,0.125,0.0,0.0,0.0,0.030303030303030304,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.125,0.125,0.0,0.0,0.1,0.1111111111111111,0.1,0.0,0.0,0.1
236099,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236131,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236135,0.07407407407407407,0.11764705882352941,0.0,0.0,0.07407407407407407,0.125,0.375,0.0,0.0,0.1111111111111111,0.5714285714285714,0.5,0.0,0.0,0.2857142857142857,0.125,0.4285714285714285,0.0,0.0,0.21212121212121213,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.125,0.125,0.0,0.0,0.1,0.1111111111111111,0.1,0.0,0.0,0.1
236149,0.07407407407407407,0.23529411764705882,0.0,0.0,0.1111111111111111,0.375,0.5,0.0,0.0,0.19444444444444442,0.4285714285714285,0.5,0.0,0.0,0.24999999999999997,0.125,0.3571428571428571,0.0,0.0,0.18181818181818182,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.125,0.125,0.0,0.0,0.1,0.1111111111111111,0.30000000000000004,0.0,0.0,0.2
236195,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236245,0.07407407407407407,0.0,0.0,0.10526315789473684,0.07407407407407407,0.125,0.0,0.0,0.9333333333333333,0.41666666666666663,0.5714285714285714,0.0,0.0,0.125,0.17857142857142855,0.125,0.0,0.0,0.06666666666666667,0.06060606060606061,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.125,0.0,0.0,0.16666666666666666,0.1,0.1111111111111111,0.0,0.0,0.125,0.1
236275,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236291,0.2962962962962963,0.23529411764705882,0.0,0.0,0.2222222222222222,0.375,0.0,0.0,0.0,0.08333333333333333,0.3571428571428571,0.0,0.0,0.0,0.08928571428571427,0.25,0.0,0.0,0.0,0.06060606060606061,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.25,0.25,0.0,0.0,0.2,0.3333333333333333,0.1,0.0,0.0,0.2
236304,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236389,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.05,0.1111111111111111,0.0,0.0,0.0,0.05
236397,0.2222222222222222,0.23529411764705882,0.3333333333333333,0.15789473684210525,0.3333333333333333,0.125,0.0,0.09090909090909091,0.13333333333333333,0.1111111111111111,0.5714285714285714,1.0,0.9411764705882353,0.875,0.9642857142857142,0.125,0.0,0.0625,0.06666666666666667,0.09090909090909091,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.375,0.25,0.3333333333333333,0.4,0.5555555555555556,0.1,0.2222222222222222,0.125,0.45
236502,0.07407407407407407,0.1764705882352941,0.2,0.21052631578947367,0.2222222222222222,0.125,0.625,0.2727272727272727,0.0,0.25,0.5714285714285714,0.5625,0.8235294117647058,0.5625,0.7142857142857142,0.125,0.21428571428571427,0.0625,0.0,0.15151515151515152,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.25,0.25,0.5,0.4,0.1111111111111111,0.1,0.1111111111111111,0.125,0.2
236558,0.14814814814814814,0.11764705882352941,0.0,0.0,0.1111111111111111,0.375,0.625,0.0,0.0,0.2222222222222222,0.4285714285714285,0.375,0.0,0.0,0.21428571428571427,0.125,0.4285714285714285,0.0,0.0,0.21212121212121213,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.25,0.125,0.0,0.0,0.15000000000000002,0.1111111111111111,0.1,0.0,0.0,0.1
236570,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236594,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.375,0.0,0.0,0.0,0.08333333333333333,0.4285714285714285,0.0,0.0,0.0,0.10714285714285714,0.125,0.0,0.0,0.0,0.030303030303030304,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.05,0.2222222222222222,0.0,0.0,0.0,0.1
236622,0.2222222222222222,0.1764705882352941,0.26666666666666666,0.15789473684210525,0.2962962962962963,0.125,0.75,0.0,0.0,0.19444444444444442,0.5714285714285714,0.625,0.0,0.625,0.5,0.125,0.07142857142857142,0.0,0.0,0.06060606060606061,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.25,0.16666666666666666,0.35000000000000003,0.2222222222222222,0.1,0.1111111111111111,0.25,0.30000000000000004
236624,0.25925925925925924,0.1764705882352941,0.0,0.0,0.18518518518518517,0.125,0.375,0.0,0.0,0.1111111111111111,0.3571428571428571,0.625,0.0,0.0,0.26785714285714285,0.5,0.2857142857142857,0.0,0.0,0.24242424242424243,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.125,0.0,0.0,0.25,0.1111111111111111,0.2,0.0,0.0,0.15000000000000002
236628,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236635,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.875,0.0,0.0,0.0,0.19444444444444442,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.125,0.0,0.0,0.0,0.030303030303030304,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.05,0.5555555555555556,0.0,0.0,0.0,0.25
236644,0.18518518518518517,0.0,0.0,0.0,0.09259259259259259,0.875,0.0,0.0,0.0,0.19444444444444442,0.14285714285714285,0.0,0.0,0.0,0.03571428571428571,0.125,0.0,0.0,0.0,0.030303030303030304,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.05,0.4444444444444444,0.0,0.0,0.0,0.2
236734,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236783,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
236853,0.18518518518518517,0.23529411764705882,0.4666666666666667,0.3157894736842105,0.4074074074074074,0.125,0.375,0.09090909090909091,0.3333333333333333,0.2777777777777778,0.5714285714285714,0.75,0.9411764705882353,0.6875,0.8392857142857142,0.125,0.14285714285714285,0.0625,0.06666666666666667,0.15151515151515152,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.375,0.375,0.375,0.6666666666666666,0.65,0.1111111111111111,0.1,0.2222222222222222,0.125,0.25
236878,0.07407407407407407,0.11764705882352941,0.0,0.0,0.07407407407407407,0.0,0.625,0.0,0.0,0.1388888888888889,0.0,0.4375,0.0,0.0,0.125,0.0,0.3571428571428571,0.0,0.0,0.15151515151515152,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.125,0.125,0.0,0.0,0.1,0.1111111111111111,0.1,0.0,0.0,0.1
236990,0.1111111111111111,0.0,0.0,0.0,0.05555555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.05,0.2222222222222222,0.0,0.0,0.0,0.1
237001,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237008,0.2222222222222222,0.11764705882352941,0.13333333333333333,0.10526315789473684,0.2222222222222222,0.125,1.0,0.09090909090909091,1.0,0.6944444444444444,0.5714285714285714,0.125,0.9411764705882353,0.0625,0.4821428571428571,0.125,0.5,0.0625,0.06666666666666667,0.30303030303030304,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.125,0.125,0.16666666666666666,0.2,0.5555555555555556,0.1,0.1111111111111111,0.125,0.4
237100,0.2222222222222222,0.29411764705882354,0.5333333333333333,0.2631578947368421,0.4444444444444444,0.125,1.0,0.4545454545454546,0.8666666666666667,0.75,0.5714285714285714,0.125,0.058823529411764705,0.1875,0.24999999999999997,0.125,0.5,0.75,0.06666666666666667,0.6363636363636364,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.125,0.125,0.5,0.30000000000000004,0.5555555555555556,0.4,0.7777777777777777,0.125,0.8500000000000001
237101,0.1111111111111111,0.11764705882352941,0.13333333333333333,0.10526315789473684,0.16666666666666666,0.5,0.625,0.6363636363636364,0.39999999999999997,0.6111111111111112,0.2857142857142857,0.6875,0.5882352941176471,0.5625,0.6071428571428571,0.25,0.07142857142857142,0.0625,0.13333333333333333,0.18181818181818182,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.125,0.125,0.16666666666666666,0.25,0.1111111111111111,0.1,0.1111111111111111,0.125,0.2
237172,0.07407407407407407,0.0,0.0,0.0,0.037037037037037035,1.0,0.0,0.0,0.0,0.2222222222222222,0.07142857142857142,0.0,0.0,0.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.030303030303030304,1.0,0.0,0.0,0.0,0.25,1.0,0.0,0.0,0.125,0.0,0.0,0.0,0.05,0.1111111111111111,0.0,0.0,0.0,0.05
237205,0.18518518518518517,0.47058823529411764,0.26666666666666666,0.2631578947368421,0.4074074074074074,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.5714285714285714,0.9375,0.9411764705882353,0.9375,0.9642857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.25,0.375,0.3333333333333333,0.45,0.2222222222222222,0.30000000000000004,0.1111111111111111,0.25,0.4
237306,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237391,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237431,0.1111111111111111,0.23529411764705882,0.13333333333333333,0.21052631578947367,0.24074074074074073,0.125,0.375,0.09090909090909091,0.7333333333333333,0.4444444444444444,0.5714285714285714,0.625,0.9411764705882353,0.3125,0.6964285714285714,0.125,0.2857142857142857,0.0625,0.06666666666666667,0.21212121212121213,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.125,0.375,0.125,0.5,0.4,0.2222222222222222,0.1,0.1111111111111111,0.125,0.25
237439,0.07407407407407407,0.23529411764705882,0.0,0.0,0.1111111111111111,1.0,0.0,0.0,0.0,0.2222222222222222,0.07142857142857142,0.0,0.0,0.0,0.017857142857142856,0.125,0.0,0.0,0.0,0.030303030303030304,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.125,0.125,0.0,0.0,0.1,0.1111111111111111,0.30000000000000004,0.0,0.0,0.2
237485,0.1111111111111111,0.11764705882352941,0.13333333333333333,0.10526315789473684,0.16666666666666666,0.125,0.375,0.18181818181818182,1.0,0.5833333333333333,0.5714285714285714,0.625,0.8823529411764706,0.0625,0.6071428571428571,0.125,0.2857142857142857,0.0625,0.06666666666666667,0.21212121212121213,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.125,0.125,0.16666666666666666,0.25,0.1111111111111111,0.1,0.1111111111111111,0.125,0.2
237514,0.07407407407407407,0.23529411764705882,0.13333333333333333,0.0,0.14814814814814814,0.125,0.25,0.09090909090909091,0.0,0.1111111111111111,0.5714285714285714,0.5,0.9411764705882353,0.0,0.5714285714285714,0.125,0.5,0.0625,0.0,0.2727272727272727,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,0.125,0.25,0.125,0.0,0.2,0.1111111111111111,0.1,0.1111111111111111,0.0,0.15000000000000002
237569,0.14814814814814814,0.11764705882352941,0.13333333333333333,0.0,0.14814814814814814,0.0,1.0,0.4545454545454546,0.0,0.3611111111111111,0.0,0.125,0.29411764705882354,0.0,0.125,0.0,0.5,0.5,0.0,0.4545454545454546,1.0,1.0,1.0,0.0,0.75,0.0,0.0,1.0,0.375,0.125,0.125,0.0,0.25,0.1111111111111111,0.1,0.1111111111111111,0.0,0.15000000000000002
237570,0.037037037037037035,0.058823529411764705,0.06666666666666667,0.05263157894736842,0.07407407407407407,0.125,0.125,0.09090909090909091,0.06666666666666667,0.1111111111111111,0.07142857142857142,0.0625,0.058823529411764705,0.0625,0.07142857142857142,0.125,0.07142857142857142,0.0625,0.06666666666666667,0.12121212121212122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
