Pr setosa,Rc setosa,F1 setosa,Acc Bal setosa,Pr versicolor,Rc versicolor,F1 versicolor,Acc Bal versicolor,Pr virginica,Rc virginica,F1 virginica,Acc Bal virginica,Pr micro,Rc micro,F1 micro,Pr macro,Rc macro,F1 macro,Pr weighted,Rc weighted,F1 weighted,Acc Bal,target,algo,features_family,set,split,type_alg,x,selection_methods,featsel,Pr other,Rc other,F1 other,Acc Bal other
1.0,1.0,1.0,1.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.8258928571428572,0.7777777777777778,0.875,0.823529411764706,0.8708333333333333,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8703703703703703,0.8630952380952381,0.8642533936651584,0.8719806763285025,0.8695652173913043,0.8683848121188275,0.8630952380952381,Target 1,GaussianProcessClassifier,All,Test,4,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Target 1,GaussianProcessClassifier,All,Train,4,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,1.0,0.8571428571428571,0.923076923076923,0.9285714285714286,0.8888888888888888,1.0,0.9411764705882353,0.9666666666666667,0.9565217391304348,0.9565217391304348,0.9565217391304348,0.9629629629629629,0.9523809523809524,0.9547511312217193,0.9613526570048309,0.9565217391304348,0.9561282707062758,0.9523809523809524,Target 1,MLPClassifier,All,Test,4,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,1.0,0.9302325581395349,0.963855421686747,0.9651162790697674,0.9333333333333333,1.0,0.9655172413793104,0.9823529411764707,0.9763779527559056,0.9763779527559056,0.9763779527559056,0.9777777777777779,0.9767441860465116,0.9764575543553525,0.9779527559055118,0.9763779527559056,0.9763583249642612,0.9767441860465116,Target 1,MLPClassifier,All,Train,4,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.8333333333333334,0.7142857142857143,0.7692307692307692,0.8258928571428572,0.7777777777777778,0.875,0.823529411764706,0.8708333333333333,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8703703703703703,0.8630952380952381,0.8642533936651584,0.8719806763285025,0.8695652173913043,0.8683848121188275,0.8630952380952381,Target 1,LogisticRegression,All,Test,4,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,1.0,0.9767441860465116,0.988235294117647,0.9883720930232558,0.9767441860465116,1.0,0.988235294117647,0.9941176470588236,0.9921259842519685,0.9921259842519685,0.9921259842519685,0.9922480620155039,0.9922480620155039,0.9921568627450981,0.9923091008972715,0.9921259842519685,0.9921259842519685,0.9922480620155039,Target 1,LogisticRegression,All,Train,4,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.7321428571428572,0.6666666666666666,0.5,0.5714285714285715,0.6833333333333333,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.7407407407407408,0.7380952380952381,0.7321428571428572,0.748792270531401,0.7391304347826086,0.736801242236025,0.7380952380952381,Target 1,KNeighborsClassifier,fam1,Test,0,classification,-1,-1,-1,,,,
0.9767441860465116,1.0,0.988235294117647,0.9941176470588236,0.7674418604651163,0.7674418604651163,0.7674418604651162,0.8241971207087486,0.7560975609756098,0.7380952380952381,0.746987951807229,0.8102240896358543,0.8346456692913385,0.8346456692913385,0.8346456692913384,0.8334278691624126,0.8351790328534515,0.8342217021299975,0.8329082942907802,0.8346456692913385,0.833695876605077,0.8351790328534515,Target 1,KNeighborsClassifier,fam1,Train,0,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.6666666666666666,0.8571428571428571,0.75,0.8348214285714286,0.8333333333333334,0.625,0.7142857142857143,0.7791666666666667,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8333333333333334,0.8273809523809524,0.8214285714285715,0.8405797101449275,0.8260869565217391,0.8245341614906833,0.8273809523809524,Target 1,SVC,fam1,Test,0,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.6956521739130435,0.7441860465116279,0.7191011235955057,0.7887596899224807,0.717948717948718,0.6666666666666666,0.691358024691358,0.7686274509803921,0.8031496062992126,0.8031496062992126,0.8031496062992126,0.8045336306205871,0.8036175710594314,0.8034863827622879,0.8036762963158034,0.8031496062992126,0.802821931902707,0.8036175710594314,Target 1,SVC,fam1,Train,0,classification,-1,-1,-1,,,,
1.0,0.875,0.9333333333333333,0.9375,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6919642857142857,0.5555555555555556,0.625,0.5882352941176471,0.6791666666666667,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.708994708994709,0.6904761904761904,0.6976657329598507,0.714975845410628,0.6956521739130435,0.703154305200341,0.6904761904761904,Target 1,DecisionTreeClassifier,fam1,Test,0,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7948717948717948,0.7209302325581395,0.7560975609756098,0.8128460686600221,0.7391304347826086,0.8095238095238095,0.7727272727272727,0.834173669467787,0.84251968503937,0.84251968503937,0.84251968503937,0.844667409884801,0.8434846806939831,0.8429416112342941,0.8442753184280058,0.84251968503937,0.8422577998149344,0.8434846806939831,Target 1,DecisionTreeClassifier,fam1,Train,0,classification,-1,-1,-1,,,,
1.0,0.875,0.9333333333333333,0.9375,0.5,0.7142857142857143,0.588235294117647,0.7008928571428572,0.6666666666666666,0.5,0.5714285714285715,0.6833333333333333,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.7222222222222222,0.6964285714285715,0.6976657329598507,0.7318840579710144,0.6956521739130435,0.7024235781269029,0.6964285714285715,Target 1,RandomForestClassifier,fam1,Test,0,classification,-1,-1,-1,,,,
0.9767441860465116,1.0,0.988235294117647,0.9941176470588236,0.7692307692307693,0.6976744186046512,0.7317073170731708,0.795265780730897,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8222689075630252,0.8267716535433071,0.8267716535433071,0.8267716535433071,0.8264360962035381,0.8277962347729789,0.8261877669486634,0.8259856605580832,0.8267716535433071,0.8254438263984627,0.8277962347729789,Target 1,RandomForestClassifier,fam1,Train,0,classification,-1,-1,-1,,,,
1.0,0.875,0.9333333333333333,0.9375,0.6,0.8571428571428571,0.7058823529411764,0.8035714285714286,0.8333333333333334,0.625,0.7142857142857143,0.7791666666666667,0.782608695652174,0.782608695652174,0.782608695652174,0.8111111111111112,0.7857142857142857,0.784500466853408,0.8202898550724638,0.782608695652174,0.7879186457191573,0.7857142857142857,Target 1,GaussianNB,fam1,Test,0,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.6666666666666666,0.7441860465116279,0.7032967032967034,0.7768549280177187,0.7027027027027027,0.6190476190476191,0.6582278481012659,0.7448179271708684,0.7874015748031497,0.7874015748031497,0.7874015748031495,0.7897897897897898,0.7877445551864156,0.7871748504659898,0.7888203163793714,0.7874015748031497,0.7865143926142631,0.7877445551864156,Target 1,GaussianNB,fam1,Train,0,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.5555555555555556,0.7142857142857143,0.6250000000000001,0.7321428571428572,0.6666666666666666,0.5,0.5714285714285715,0.6833333333333333,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.7407407407407408,0.7380952380952381,0.7321428571428572,0.748792270531401,0.7391304347826086,0.736801242236025,0.7380952380952381,Target 1,GaussianProcessClassifier,fam1,Test,0,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.775,0.7209302325581395,0.7469879518072289,0.8068936877076411,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8222689075630252,0.8346456692913385,0.8346456692913385,0.8346456692913384,0.8361111111111111,0.8355481727574751,0.835202880487467,0.8356299212598425,0.8346456692913385,0.8345082747498274,0.8355481727574751,Target 1,GaussianProcessClassifier,fam1,Train,0,classification,-1,-1,-1,,,,
1.0,0.875,0.9333333333333333,0.9375,0.5,0.42857142857142855,0.4615384615384615,0.6205357142857143,0.6,0.75,0.6666666666666665,0.7416666666666667,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.7000000000000001,0.6845238095238096,0.6871794871794871,0.7086956521739131,0.6956521739130435,0.696989966555184,0.6845238095238096,Target 1,MLPClassifier,fam1,Test,0,classification,-1,-1,-1,,,,
0.9767441860465116,1.0,0.988235294117647,0.9941176470588236,0.7272727272727273,0.5581395348837209,0.6315789473684211,0.7254983388704319,0.6470588235294118,0.7857142857142857,0.7096774193548386,0.7869747899159664,0.7795275590551181,0.7795275590551181,0.7795275590551181,0.7836919122828836,0.7812846068660022,0.7764972202803023,0.7832476667316226,0.7795275590551181,0.7753561315172166,0.7812846068660022,Target 1,MLPClassifier,fam1,Train,0,classification,-1,-1,-1,,,,
1.0,0.875,0.9333333333333333,0.9375,0.6,0.8571428571428571,0.7058823529411764,0.8035714285714286,0.8333333333333334,0.625,0.7142857142857143,0.7791666666666667,0.782608695652174,0.782608695652174,0.782608695652174,0.8111111111111112,0.7857142857142857,0.784500466853408,0.8202898550724638,0.782608695652174,0.7879186457191573,0.7857142857142857,Target 1,LogisticRegression,fam1,Test,0,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7045454545454546,0.7209302325581395,0.7126436781609196,0.7830841638981174,0.7073170731707317,0.6904761904761905,0.6987951807228916,0.7746498599439775,0.8031496062992126,0.8031496062992126,0.8031496062992126,0.8039541759053955,0.8038021410114432,0.8038129529612704,0.8031714300679156,0.8031496062992126,0.8030950846557557,0.8038021410114432,Target 1,LogisticRegression,fam1,Train,0,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.6666666666666666,1.0,0.8,0.8666666666666667,1.0,0.42857142857142855,0.6,0.7142857142857143,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8888888888888888,0.8095238095238094,0.7999999999999999,0.8840579710144927,0.8260869565217391,0.8086956521739131,0.8095238095238094,Target 1,KNeighborsClassifier,fam1,Test,1,classification,-1,-1,-1,,,,
1.0,0.9761904761904762,0.9879518072289156,0.9880952380952381,0.7142857142857143,0.8333333333333334,0.7692307692307692,0.8343137254901961,0.8108108108108109,0.6976744186046512,0.75,0.8071705426356589,0.8346456692913385,0.8346456692913385,0.8346456692913384,0.8416988416988418,0.8357327427094869,0.8357275254865616,0.8414556288572037,0.8346456692913385,0.8350525056008407,0.8357327427094869,Target 1,KNeighborsClassifier,fam1,Train,1,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.7058823529411765,0.775,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.7232142857142857,0.782608695652174,0.782608695652174,0.782608695652174,0.7777777777777777,0.7738095238095237,0.7737556561085973,0.782608695652174,0.782608695652174,0.7806413535313791,0.7738095238095237,Target 1,SVC,fam1,Test,1,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7111111111111111,0.7619047619047619,0.735632183908046,0.8044817927170869,0.75,0.6976744186046512,0.7228915662650603,0.789313399778516,0.8188976377952756,0.8188976377952756,0.8188976377952756,0.8203703703703704,0.819859726836471,0.8195079167243687,0.8198162729658793,0.8188976377952756,0.818747158059335,0.819859726836471,Target 1,SVC,fam1,Train,1,classification,-1,-1,-1,,,,
1.0,0.625,0.7692307692307693,0.8125,0.6,0.75,0.6666666666666665,0.7416666666666667,0.75,0.8571428571428571,0.7999999999999999,0.8660714285714286,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.7833333333333333,0.7440476190476191,0.7452991452991452,0.7847826086956522,0.7391304347826086,0.7429208472686731,0.7440476190476191,Target 1,DecisionTreeClassifier,fam1,Test,1,classification,-1,-1,-1,,,,
0.975609756097561,0.9523809523809523,0.963855421686747,0.9703081232492997,0.7105263157894737,0.6428571428571429,0.6749999999999999,0.7567226890756302,0.7083333333333334,0.7906976744186046,0.7472527472527473,0.812015503875969,0.7952755905511811,0.7952755905511811,0.7952755905511811,0.7981564684067893,0.7953119232189,0.7953693896464981,0.7974491996266834,0.7952755905511811,0.7949905184465473,0.7953119232189,Target 1,DecisionTreeClassifier,fam1,Train,1,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.625,0.625,0.625,0.7125,0.5714285714285714,0.5714285714285714,0.5714285714285714,0.6919642857142857,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.7321428571428571,0.7321428571428571,0.7321428571428571,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.7321428571428571,Target 1,RandomForestClassifier,fam1,Test,1,classification,-1,-1,-1,,,,
0.9767441860465116,1.0,0.988235294117647,0.9941176470588236,0.7837837837837838,0.6904761904761905,0.7341772151898734,0.7981792717086835,0.7446808510638298,0.813953488372093,0.7777777777777778,0.8355481727574751,0.8346456692913385,0.8346456692913385,0.8346456692913384,0.8350696069647084,0.8348098929494278,0.8333967623617661,0.8343578844772999,0.8346456692913385,0.8329588176012622,0.8348098929494278,Target 1,RandomForestClassifier,fam1,Train,1,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.7058823529411765,0.775,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.7232142857142857,0.782608695652174,0.782608695652174,0.782608695652174,0.7777777777777777,0.7738095238095237,0.7737556561085973,0.782608695652174,0.782608695652174,0.7806413535313791,0.7738095238095237,Target 1,GaussianNB,fam1,Test,1,classification,-1,-1,-1,,,,
1.0,0.9761904761904762,0.9879518072289156,0.9880952380952381,0.6888888888888889,0.7380952380952381,0.7126436781609196,0.7866946778711486,0.7317073170731707,0.6976744186046512,0.7142857142857143,0.7833610188261351,0.8031496062992126,0.8031496062992126,0.8031496062992126,0.8068654019873532,0.8039867109634552,0.8049603998918499,0.8062736060431471,0.8031496062992126,0.8042464259894392,0.8039867109634552,Target 1,GaussianNB,fam1,Train,1,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.6666666666666666,0.75,0.7058823529411765,0.775,0.6666666666666666,0.5714285714285714,0.6153846153846153,0.7232142857142857,0.782608695652174,0.782608695652174,0.782608695652174,0.7777777777777777,0.7738095238095237,0.7737556561085973,0.782608695652174,0.782608695652174,0.7806413535313791,0.7738095238095237,Target 1,GaussianProcessClassifier,fam1,Test,1,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7560975609756098,0.7380952380952381,0.746987951807229,0.8102240896358543,0.75,0.7674418604651163,0.7586206896551724,0.8182447397563677,0.8346456692913385,0.8346456692913385,0.8346456692913384,0.8353658536585366,0.8351790328534515,0.835202880487467,0.834693681582485,0.8346456692913385,0.8345998711108349,0.8351790328534515,Target 1,GaussianProcessClassifier,fam1,Train,1,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.5,0.125,0.2,0.5291666666666667,0.46153846153846156,0.8571428571428571,0.6,0.7098214285714286,0.6521739130434783,0.6521739130434783,0.6521739130434783,0.6538461538461539,0.6607142857142857,0.6,0.6622073578595318,0.6521739130434783,0.6,0.6607142857142857,Target 1,MLPClassifier,fam1,Test,1,classification,-1,-1,-1,,,,
0.9534883720930233,0.9761904761904762,0.9647058823529412,0.9763305322128851,0.8461538461538461,0.2619047619047619,0.4,0.619187675070028,0.5915492957746479,0.9767441860465116,0.7368421052631579,0.8157530454042081,0.7401574803149606,0.7401574803149606,0.7401574803149605,0.7970638380071725,0.7382798080472499,0.7005159958720331,0.795445613265184,0.7401574803149606,0.7008020282294434,0.7382798080472499,Target 1,MLPClassifier,fam1,Train,1,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.8083333333333333,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7946428571428572,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8214285714285715,0.8214285714285715,0.8214285714285715,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8214285714285715,Target 1,LogisticRegression,fam1,Test,1,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7209302325581395,0.7380952380952381,0.7294117647058824,0.7984593837535015,0.7380952380952381,0.7209302325581395,0.7294117647058824,0.7949889258028793,0.8188976377952756,0.8188976377952756,0.8188976377952756,0.8196751568844592,0.8196751568844592,0.819607843137255,0.8190327953191897,0.8188976377952756,0.8188976377952756,0.8196751568844592,Target 1,LogisticRegression,fam1,Train,1,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7142857142857143,0.625,0.6666666666666666,0.7458333333333333,0.6666666666666666,0.75,0.7058823529411765,0.775,0.782608695652174,0.782608695652174,0.782608695652174,0.7936507936507936,0.7916666666666666,0.7908496732026143,0.7846790890269151,0.782608695652174,0.7817561807331629,0.7916666666666666,Target 1,KNeighborsClassifier,fam1,Test,2,classification,-1,-1,-1,,,,
1.0,0.9767441860465116,0.988235294117647,0.9883720930232558,0.6808510638297872,0.7619047619047619,0.7191011235955055,0.7927170868347339,0.7368421052631579,0.6666666666666666,0.7,0.7745098039215685,0.8031496062992126,0.8031496062992126,0.8031496062992126,0.8058977230309817,0.8017718715393133,0.8024454725710508,0.8074260874165644,0.8031496062992126,0.8039083845517327,0.8017718715393133,Target 1,KNeighborsClassifier,fam1,Train,2,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7777777777777778,0.875,0.823529411764706,0.8708333333333333,0.8571428571428571,0.75,0.7999999999999999,0.8416666666666667,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8783068783068783,0.875,0.8745098039215686,0.873015873015873,0.8695652173913043,0.8690537084398977,0.875,Target 1,SVC,fam1,Test,2,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7045454545454546,0.7380952380952381,0.7209302325581395,0.792577030812325,0.725,0.6904761904761905,0.7073170731707318,0.7805322128851541,0.8110236220472441,0.8110236220472441,0.8110236220472442,0.8098484848484849,0.8095238095238096,0.8094157685762905,0.8113457408733,0.8110236220472441,0.8109164318158472,0.8095238095238096,Target 1,SVC,fam1,Train,2,classification,-1,-1,-1,,,,
0.875,1.0,0.9333333333333333,0.96875,0.7142857142857143,0.625,0.6666666666666666,0.7458333333333333,0.75,0.75,0.75,0.8083333333333333,0.782608695652174,0.782608695652174,0.782608695652174,0.7797619047619048,0.7916666666666666,0.7833333333333333,0.7756211180124224,0.782608695652174,0.7768115942028986,0.7916666666666666,Target 1,DecisionTreeClassifier,fam1,Test,2,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.8108108108108109,0.7142857142857143,0.759493670886076,0.8159663865546218,0.7446808510638298,0.8333333333333334,0.7865168539325842,0.846078431372549,0.8503937007874016,0.8503937007874016,0.8503937007874016,0.8518305539582136,0.8492063492063493,0.8486701749395534,0.8529972425097238,0.8503937007874016,0.8498617483652262,0.8492063492063493,Target 1,DecisionTreeClassifier,fam1,Train,2,classification,-1,-1,-1,,,,
0.875,1.0,0.9333333333333333,0.96875,0.75,0.75,0.75,0.8083333333333333,0.8571428571428571,0.75,0.7999999999999999,0.8416666666666667,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8273809523809524,0.8333333333333334,0.8277777777777778,0.8253105590062112,0.8260869565217391,0.8231884057971015,0.8333333333333334,Target 1,RandomForestClassifier,fam1,Test,2,classification,-1,-1,-1,,,,
0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9824197120708749,0.6904761904761905,0.6904761904761905,0.6904761904761905,0.768767507002801,0.7142857142857143,0.7142857142857143,0.7142857142857143,0.7865546218487395,0.7952755905511811,0.7952755905511811,0.7952755905511811,0.7938353636028054,0.7938353636028054,0.7938353636028054,0.7952755905511811,0.7952755905511811,0.7952755905511811,0.7938353636028054,Target 1,RandomForestClassifier,fam1,Train,2,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.8083333333333333,0.75,0.75,0.75,0.8083333333333333,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8333333333333334,Target 1,GaussianNB,fam1,Test,2,classification,-1,-1,-1,,,,
1.0,0.9767441860465116,0.988235294117647,0.9883720930232558,0.6666666666666666,0.7142857142857143,0.689655172413793,0.76890756302521,0.7,0.6666666666666666,0.6829268292682926,0.7627450980392156,0.7874015748031497,0.7874015748031497,0.7874015748031495,0.7888888888888888,0.7858988556662975,0.7869390985999108,0.7905511811023622,0.7874015748031497,0.7885241080134364,0.7858988556662975,Target 1,GaussianNB,fam1,Train,2,classification,-1,-1,-1,,,,
0.875,1.0,0.9333333333333333,0.96875,0.6666666666666666,0.75,0.7058823529411765,0.775,0.8333333333333334,0.625,0.7142857142857143,0.7791666666666667,0.782608695652174,0.782608695652174,0.782608695652174,0.7916666666666666,0.7916666666666666,0.784500466853408,0.7880434782608695,0.782608695652174,0.7780294726586287,0.7916666666666666,Target 1,GaussianProcessClassifier,fam1,Test,2,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.6976744186046512,0.7142857142857143,0.7058823529411765,0.780672268907563,0.7073170731707317,0.6904761904761905,0.6987951807228916,0.7746498599439775,0.8031496062992126,0.8031496062992126,0.8031496062992126,0.8016638305917944,0.8015873015873017,0.8015591778880227,0.8032255327131187,0.8031496062992126,0.8031217040463848,0.8015873015873017,Target 1,GaussianProcessClassifier,fam1,Train,2,classification,-1,-1,-1,,,,
0.875,1.0,0.9333333333333333,0.96875,1.0,0.125,0.2222222222222222,0.5625,0.5714285714285714,1.0,0.7272727272727273,0.8,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.8154761904761904,0.7083333333333334,0.6276094276094276,0.8128881987577639,0.6956521739130435,0.6143170838823012,0.7083333333333334,Target 1,MLPClassifier,fam1,Test,2,classification,-1,-1,-1,,,,
0.9767441860465116,0.9767441860465116,0.9767441860465116,0.9824197120708749,0.6111111111111112,0.2619047619047619,0.36666666666666675,0.5897759103641457,0.5454545454545454,0.8571428571428571,0.6666666666666665,0.7521008403361344,0.7007874015748031,0.7007874015748031,0.7007874015748031,0.7111032808707227,0.6985972683647103,0.6700258397932816,0.7131949415413983,0.7007874015748031,0.6724409448818898,0.6985972683647103,Target 1,MLPClassifier,fam1,Train,2,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.8083333333333333,0.75,0.75,0.75,0.8083333333333333,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8333333333333334,0.8333333333333334,0.8333333333333334,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8333333333333334,Target 1,LogisticRegression,fam1,Test,2,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7209302325581395,0.7380952380952381,0.7294117647058824,0.7984593837535015,0.7317073170731707,0.7142857142857143,0.7228915662650603,0.792436974789916,0.8188976377952756,0.8188976377952756,0.8188976377952756,0.8175458498771034,0.8174603174603176,0.8174344436569809,0.8189824967284648,0.8188976377952756,0.818871967722674,0.8174603174603176,Target 1,LogisticRegression,fam1,Train,2,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.5555555555555556,0.625,0.5882352941176471,0.6791666666666667,0.5,0.42857142857142855,0.4615384615384615,0.6205357142857143,0.6956521739130435,0.6956521739130435,0.6956521739130435,0.6851851851851851,0.6845238095238094,0.6832579185520363,0.6932367149758454,0.6956521739130435,0.6928978949439307,0.6845238095238094,Target 1,KNeighborsClassifier,fam1,Test,3,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7333333333333333,0.7857142857142857,0.7586206896551724,0.8222689075630252,0.775,0.7209302325581395,0.7469879518072289,0.8068936877076411,0.8346456692913385,0.8346456692913385,0.8346456692913384,0.8361111111111111,0.8355481727574751,0.835202880487467,0.8356299212598425,0.8346456692913385,0.8345082747498274,0.8355481727574751,Target 1,KNeighborsClassifier,fam1,Train,3,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.8571428571428571,0.75,0.7999999999999999,0.8416666666666667,0.75,0.8571428571428571,0.7999999999999999,0.8660714285714286,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8690476190476191,0.8690476190476191,0.8666666666666666,0.8742236024844721,0.8695652173913043,0.8695652173913043,0.8690476190476191,Target 1,SVC,fam1,Test,3,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.6956521739130435,0.7619047619047619,0.7272727272727272,0.7985994397759104,0.7435897435897436,0.6744186046511628,0.7073170731707318,0.7776854928017718,0.8110236220472441,0.8110236220472441,0.8110236220472442,0.8130806391675957,0.8121077888519749,0.811529933481153,0.8125334667614709,0.8110236220472441,0.8107093597779214,0.8121077888519749,Target 1,SVC,fam1,Train,3,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.6,0.75,0.6666666666666665,0.7416666666666667,0.6,0.42857142857142855,0.5,0.6517857142857143,0.7391304347826086,0.7391304347826086,0.7391304347826085,0.7333333333333334,0.7261904761904762,0.7222222222222222,0.7391304347826086,0.7391304347826086,0.7318840579710144,0.7261904761904762,Target 1,DecisionTreeClassifier,fam1,Test,3,classification,-1,-1,-1,,,,
0.9767441860465116,1.0,0.988235294117647,0.9941176470588236,0.7254901960784313,0.8809523809523809,0.7956989247311828,0.85812324929972,0.8787878787878788,0.6744186046511628,0.7631578947368421,0.8133997785160576,0.8503937007874016,0.8503937007874016,0.8503937007874016,0.8603407536376073,0.8517903285345145,0.8490307045285572,0.8604860065915463,0.8503937007874016,0.8483545406719296,0.8517903285345145,Target 1,DecisionTreeClassifier,fam1,Train,3,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.7,0.875,0.7777777777777777,0.8375,0.8,0.5714285714285714,0.6666666666666666,0.7544642857142857,0.8260869565217391,0.8260869565217391,0.8260869565217391,0.8333333333333334,0.8154761904761904,0.8148148148148148,0.8347826086956521,0.8260869565217391,0.8212560386473429,0.8154761904761904,Target 1,RandomForestClassifier,fam1,Test,3,classification,-1,-1,-1,,,,
0.9761904761904762,0.9761904761904762,0.9761904761904762,0.9822128851540617,0.7272727272727273,0.7619047619047619,0.7441860465116279,0.8103641456582633,0.7804878048780488,0.7441860465116279,0.761904761904762,0.8185215946843853,0.8267716535433071,0.8267716535433071,0.8267716535433071,0.8279836694470841,0.8274270948689554,0.8274270948689554,0.8276096862615011,0.8267716535433071,0.8269111709873475,0.8274270948689554,Target 1,RandomForestClassifier,fam1,Train,3,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.8571428571428571,0.75,0.7999999999999999,0.8416666666666667,0.75,0.8571428571428571,0.7999999999999999,0.8660714285714286,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8690476190476191,0.8690476190476191,0.8666666666666666,0.8742236024844721,0.8695652173913043,0.8695652173913043,0.8690476190476191,Target 1,GaussianNB,fam1,Test,3,classification,-1,-1,-1,,,,
0.9767441860465116,1.0,0.988235294117647,0.9941176470588236,0.6458333333333334,0.7380952380952381,0.6888888888888889,0.7690476190476191,0.6944444444444444,0.5813953488372093,0.6329113924050633,0.7252214839424143,0.7716535433070866,0.7716535433070866,0.7716535433070866,0.7723406546080964,0.7731635289774825,0.7700118584705331,0.7717272986225558,0.7716535433070866,0.7689323272416712,0.7731635289774825,Target 1,GaussianNB,fam1,Train,3,classification,-1,-1,-1,,,,
1.0,1.0,1.0,1.0,0.8571428571428571,0.75,0.7999999999999999,0.8416666666666667,0.75,0.8571428571428571,0.7999999999999999,0.8660714285714286,0.8695652173913043,0.8695652173913043,0.8695652173913043,0.8690476190476191,0.8690476190476191,0.8666666666666666,0.8742236024844721,0.8695652173913043,0.8695652173913043,0.8690476190476191,Target 1,GaussianProcessClassifier,fam1,Test,3,classification,-1,-1,-1,,,,
